"","Aridity","Elevation","Total.Links","Connectance","Links.per.species","Cluster.coefficient","Linkage.density","Robustness.at.the.plant.level","Robustness.at.the.microbial.level","Partner.diversity.at.the.plant.level","Partner.diversity.at.the.microbial.level"
"1",0.109544511501033,72.1110255092798,39.952203586643,0.00658332277273095,0.0597513049410513,0.00676924455601662,2.51796157370371,0.00860422739813687,0.000911121527691889,0.0333710194897043,0.0330010084386994
"2",0.398748040747538,71.4142842854285,21.7785702572272,0.00221830336925527,0.0274824701216721,0.00461193776400117,1.84085100164578,0.00293902474421874,0.00122844010705152,0.0347531521958797,0.0137262559164375
"3",0.554977477020464,70.7106781186548,100.346033955569,0.0233118361742617,0.122300138362905,0.0346194861318379,9.37942319340464,0.0121267880261127,0.000892169113707747,0.112246089043792,0.04952632204629
"4",0.672309452558864,70,58.2679884854699,0.0158767205983983,0.113711115442451,0.0258568214402397,6.42377574829656,0.012663277721342,0.00163887490803576,0.091748919605964,0.0540559198742213
"5",0.765506368360185,69.2820323027551,35.1277960249633,0.0166021910078542,0.100637556302883,0.0274843346401264,3.62178099738388,0.0130693776218155,0.00144184852140032,0.0708232663575097,0.0497448934114599
"6",0.833066623986341,68.5565460040104,32.1441716001073,0.00630104659636586,0.02841850731726,0.00708276395090391,2.5710387785947,0.0045664683976842,0.00097579353281844,0.0562299544907704,0.0176548170313957
"7",0.885437744847146,67.8232998312527,59.4690608335845,0.0123702112226015,0.0641434749557091,0.0194322330126211,6.43776018269195,0.0100526890223421,0.000996902754262132,0.0952771375620926,0.0349227516512287
"8",0.930053761886914,67.0820393249937,31.3867687362156,0.00776952397329166,0.0291986827295265,0.0155852400069113,3.61804263364773,0.00611637630401167,0.00167324452367999,0.0960699807921072,0.0186745231170038
"9",0.967470929795826,66.332495807108,53.1782396292697,0.0248384887629161,0.11658078654494,0.0291212790711332,4.1457012362091,0.0154857110902512,0.00169806698014782,0.108454157327081,0.0578962686605136
